id,owner_type,owner_url,owner_html_url,html_url,url,fork,created_at,updated_at,size,stargazers_count,language,has_issues,has_wiki,forks_count,forks,open_issues,watchers,commits,contributors,readme
28457823,Organization,https://api.github.com/users/freeCodeCamp,https://github.com/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,https://api.github.com/repos/freeCodeCamp/freeCodeCamp,False,2014-12-24T17:49:19Z,2019-07-02T16:34:52Z,117419,303636,JavaScript,True,False,22176,22176,1475,303636,,,
177736533,User,https://api.github.com/users/996icu,https://github.com/996icu,https://github.com/996icu/996.ICU,https://api.github.com/repos/996icu/996.ICU,False,2019-03-26T07:31:14Z,2019-07-02T16:52:29Z,59169,246367,Rust,False,False,21338,21338,16695,246367,,,
11730342,Organization,https://api.github.com/users/vuejs,https://github.com/vuejs,https://github.com/vuejs/vue,https://api.github.com/repos/vuejs/vue,False,2013-07-29T03:24:51Z,2019-07-02T16:40:29Z,27673,142709,JavaScript,True,True,20594,20594,308,142709,,,
2126244,Organization,https://api.github.com/users/twbs,https://github.com/twbs,https://github.com/twbs/bootstrap,https://api.github.com/repos/twbs/bootstrap,False,2011-07-29T21:19:00Z,2019-07-02T16:23:55Z,143727,134336,JavaScript,True,False,65913,65913,365,134336,,,
10270250,Organization,https://api.github.com/users/facebook,https://github.com/facebook,https://github.com/facebook/react,https://api.github.com/repos/facebook/react,False,2013-05-24T16:15:54Z,2019-07-02T16:43:55Z,143050,131958,JavaScript,True,True,24395,24395,746,131958,,,
45717250,Organization,https://api.github.com/users/tensorflow,https://github.com/tensorflow,https://github.com/tensorflow/tensorflow,https://api.github.com/repos/tensorflow/tensorflow,False,2015-11-07T01:19:20Z,2019-07-02T16:51:21Z,361820,130243,C++,True,False,75816,75816,2560,130243,,,
13491895,Organization,https://api.github.com/users/EbookFoundation,https://github.com/EbookFoundation,https://github.com/EbookFoundation/free-programming-books,https://api.github.com/repos/EbookFoundation/free-programming-books,False,2013-10-11T06:50:37Z,2019-07-02T16:22:33Z,4860,124885,,True,True,31144,31144,42,124885,,,
21737465,User,https://api.github.com/users/sindresorhus,https://github.com/sindresorhus,https://github.com/sindresorhus/awesome,https://api.github.com/repos/sindresorhus/awesome,False,2014-07-11T13:42:37Z,2019-07-02T16:47:16Z,738,111398,,True,False,14706,14706,19,111398,,,
14440270,User,https://api.github.com/users/getify,https://github.com/getify,https://github.com/getify/You-Dont-Know-JS,https://api.github.com/repos/getify/You-Dont-Know-JS,False,2013-11-16T02:37:24Z,2019-07-02T16:50:37Z,7285,104259,,True,True,20580,20580,255,104259,,,
291137,User,https://api.github.com/users/robbyrussell,https://github.com/robbyrussell,https://github.com/robbyrussell/oh-my-zsh,https://api.github.com/repos/robbyrussell/oh-my-zsh,False,2009-08-28T18:15:37Z,2019-07-02T16:44:37Z,5667,91181,Shell,True,True,16948,16948,651,91181,,,
6498492,Organization,https://api.github.com/users/airbnb,https://github.com/airbnb,https://github.com/airbnb/javascript,https://api.github.com/repos/airbnb/javascript,False,2012-11-01T23:13:50Z,2019-07-02T16:41:36Z,2902,86671,JavaScript,True,True,16633,16633,139,86671,,,
1062897,Organization,https://api.github.com/users/github,https://github.com/github,https://github.com/github/gitignore,https://api.github.com/repos/github/gitignore,False,2010-11-08T20:17:14Z,2019-07-02T15:48:18Z,1956,86000,,False,False,42292,42292,91,86000,,,
943149,Organization,https://api.github.com/users/d3,https://github.com/d3,https://github.com/d3/d3,https://api.github.com/repos/d3/d3,False,2010-09-27T17:22:42Z,2019-07-02T16:29:56Z,36059,85639,JavaScript,False,True,20960,20960,9,85639,,,
85077558,User,https://api.github.com/users/kamranahmedse,https://github.com/kamranahmedse,https://github.com/kamranahmedse/developer-roadmap,https://api.github.com/repos/kamranahmedse/developer-roadmap,False,2017-03-15T13:45:52Z,2019-07-02T16:52:21Z,22174,83811,,True,True,13321,13321,183,83811,,,
60493101,User,https://api.github.com/users/jwasham,https://github.com/jwasham,https://github.com/jwasham/coding-interview-university,https://api.github.com/repos/jwasham/coding-interview-university,False,2016-06-06T02:34:12Z,2019-07-02T16:43:32Z,9499,79225,,True,False,23476,23476,61,79225,,,
41881900,Organization,https://api.github.com/users/microsoft,https://github.com/microsoft,https://github.com/microsoft/vscode,https://api.github.com/repos/microsoft/vscode,False,2015-09-03T20:23:38Z,2019-07-02T16:26:55Z,199409,79015,TypeScript,True,True,11022,11022,5963,79015,,,
29028775,Organization,https://api.github.com/users/facebook,https://github.com/facebook,https://github.com/facebook/react-native,https://api.github.com/repos/facebook/react-native,False,2015-01-09T18:10:16Z,2019-07-02T16:41:12Z,365065,78631,JavaScript,True,True,17569,17569,549,78631,,,
2325298,User,https://api.github.com/users/torvalds,https://github.com/torvalds,https://github.com/torvalds/linux,https://api.github.com/repos/torvalds/linux,False,2011-09-04T22:48:12Z,2019-07-02T16:51:17Z,2567402,76921,C,False,False,26964,26964,276,76921,,,
9384267,Organization,https://api.github.com/users/electron,https://github.com/electron,https://github.com/electron/electron,https://api.github.com/repos/electron/electron,False,2013-04-12T01:47:36Z,2019-07-02T16:34:31Z,61117,74747,C++,True,False,9769,9769,1318,74747,,,
21289110,User,https://api.github.com/users/vinta,https://github.com/vinta,https://github.com/vinta/awesome-python,https://api.github.com/repos/vinta/awesome-python,False,2014-06-27T21:00:06Z,2019-07-02T15:39:57Z,4914,69425,Python,True,False,13525,13525,463,69425,,,
121395510,User,https://api.github.com/users/CyC2018,https://github.com/CyC2018,https://github.com/CyC2018/CS-Notes,https://api.github.com/repos/CyC2018/CS-Notes,False,2018-02-13T14:56:24Z,2019-07-02T16:18:00Z,106705,69185,Java,True,True,21576,21576,4,69185,,,
63537249,Organization,https://api.github.com/users/facebook,https://github.com/facebook,https://github.com/facebook/create-react-app,https://api.github.com/repos/facebook/create-react-app,False,2016-07-17T14:55:11Z,2019-07-02T16:11:25Z,10126,69179,JavaScript,True,False,15761,15761,384,69179,,,
31792824,Organization,https://api.github.com/users/flutter,https://github.com/flutter,https://github.com/flutter/flutter,https://api.github.com/repos/flutter/flutter,False,2015-03-06T22:54:58Z,2019-07-02T16:50:41Z,65988,68738,Dart,True,True,7947,7947,6495,68738,,,
83222441,User,https://api.github.com/users/donnemartin,https://github.com/donnemartin,https://github.com/donnemartin/system-design-primer,https://api.github.com/repos/donnemartin/system-design-primer,False,2017-02-26T16:15:28Z,2019-07-02T15:12:33Z,4233,68423,Python,True,True,10546,10546,96,68423,,,
27193779,Organization,https://api.github.com/users/nodejs,https://github.com/nodejs,https://github.com/nodejs/node,https://api.github.com/repos/nodejs/node,False,2014-11-26T19:57:11Z,2019-07-02T16:24:13Z,475360,62479,JavaScript,True,False,14143,14143,1023,62479,,,
23088740,Organization,https://api.github.com/users/axios,https://github.com/axios,https://github.com/axios/axios,https://api.github.com/repos/axios/axios,False,2014-08-18T22:30:27Z,2019-07-02T16:03:04Z,2938,61470,JavaScript,True,False,4986,4986,670,61470,,,
2561582,User,https://api.github.com/users/daneden,https://github.com/daneden,https://github.com/daneden/animate.css,https://api.github.com/repos/daneden/animate.css,False,2011-10-12T10:07:38Z,2019-07-02T13:11:00Z,887,60486,CSS,True,False,12809,12809,16,60486,,,
3470471,Organization,https://api.github.com/users/FortAwesome,https://github.com/FortAwesome,https://github.com/FortAwesome/Font-Awesome,https://api.github.com/repos/FortAwesome/Font-Awesome,False,2012-02-17T14:19:43Z,2019-07-02T16:50:37Z,87706,60223,JavaScript,True,True,10178,10178,4833,60223,,,
23096959,Organization,https://api.github.com/users/golang,https://github.com/golang,https://github.com/golang/go,https://api.github.com/repos/golang/go,False,2014-08-19T04:33:40Z,2019-07-02T16:44:08Z,205702,60200,Go,True,True,8320,8320,4683,60200,,,
35955666,User,https://api.github.com/users/jlevy,https://github.com/jlevy,https://github.com/jlevy/the-art-of-command-line,https://api.github.com/repos/jlevy/the-art-of-command-line,False,2015-05-20T15:11:03Z,2019-07-02T16:48:51Z,2557,59692,,True,False,6433,6433,150,59692,,,
460078,Organization,https://api.github.com/users/angular,https://github.com/angular,https://github.com/angular/angular.js,https://api.github.com/repos/angular/angular.js,False,2010-01-06T00:34:37Z,2019-07-02T16:24:15Z,100204,59571,JavaScript,True,True,28884,28884,461,59571,,,
54346799,Organization,https://api.github.com/users/public-apis,https://github.com/public-apis,https://github.com/public-apis/public-apis,https://api.github.com/repos/public-apis/public-apis,False,2016-03-20T23:49:42Z,2019-07-02T15:46:14Z,2504,58577,Python,True,True,6146,6146,72,58577,,,
51117837,Organization,https://api.github.com/users/tensorflow,https://github.com/tensorflow,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models,False,2016-02-05T01:15:20Z,2019-07-02T16:04:56Z,521570,54729,Python,True,True,34075,34075,1709,54729,,,
20580498,Organization,https://api.github.com/users/kubernetes,https://github.com/kubernetes,https://github.com/kubernetes/kubernetes,https://api.github.com/repos/kubernetes/kubernetes,False,2014-06-06T22:56:04Z,2019-07-02T16:37:06Z,876385,54713,Go,True,False,18980,18980,3191,54713,,,
7691631,Organization,https://api.github.com/users/moby,https://github.com/moby,https://github.com/moby/moby,https://api.github.com/repos/moby/moby,False,2013-01-18T18:10:57Z,2019-07-02T16:53:49Z,143226,53955,Go,True,True,15544,15544,3738,53955,,,
1863329,Organization,https://api.github.com/users/laravel,https://github.com/laravel,https://github.com/laravel/laravel,https://api.github.com/repos/laravel/laravel,False,2011-06-08T03:06:08Z,2019-07-02T16:12:59Z,9796,53273,PHP,False,False,16316,16316,28,53273,,,
576201,User,https://api.github.com/users/mrdoob,https://github.com/mrdoob,https://github.com/mrdoob/three.js,https://api.github.com/repos/mrdoob/three.js,False,2010-03-23T18:58:01Z,2019-07-02T15:43:01Z,725248,52778,JavaScript,True,True,19892,19892,831,52778,,,
1039520,Organization,https://api.github.com/users/ytdl-org,https://github.com/ytdl-org,https://github.com/ytdl-org/youtube-dl,https://api.github.com/repos/ytdl-org/youtube-dl,False,2010-10-31T14:35:07Z,2019-07-02T16:52:17Z,56112,52148,Python,True,False,9073,9073,2900,52148,,,
14098069,User,https://api.github.com/users/justjavac,https://github.com/justjavac,https://github.com/justjavac/free-programming-books-zh_CN,https://api.github.com/repos/justjavac/free-programming-books-zh_CN,False,2013-11-04T01:59:19Z,2019-07-02T15:19:14Z,848,51846,,True,False,16899,16899,161,51846,,,
167174,Organization,https://api.github.com/users/jquery,https://github.com/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,False,2009-04-03T15:20:14Z,2019-07-02T16:24:19Z,29656,51845,JavaScript,True,True,18265,18265,80,51845,,,
90796663,Organization,https://api.github.com/users/GoogleChrome,https://github.com/GoogleChrome,https://github.com/GoogleChrome/puppeteer,https://api.github.com/repos/GoogleChrome/puppeteer,False,2017-05-09T22:16:13Z,2019-07-02T16:52:06Z,5525,50952,JavaScript,True,False,4686,4686,426,50952,,,
20929025,Organization,https://api.github.com/users/microsoft,https://github.com/microsoft,https://github.com/microsoft/TypeScript,https://api.github.com/repos/microsoft/TypeScript,False,2014-06-17T15:28:39Z,2019-07-02T16:16:03Z,1077337,50935,TypeScript,True,True,7036,7036,4008,50935,,,
126577260,User,https://api.github.com/users/trekhleb,https://github.com/trekhleb,https://github.com/trekhleb/javascript-algorithms,https://api.github.com/repos/trekhleb/javascript-algorithms,False,2018-03-24T07:47:04Z,2019-07-02T16:14:48Z,2546,50436,JavaScript,True,False,7405,7405,101,50436,,,
3678731,Organization,https://api.github.com/users/webpack,https://github.com/webpack,https://github.com/webpack/webpack,https://api.github.com/repos/webpack/webpack,False,2012-03-10T10:08:14Z,2019-07-02T14:39:16Z,23148,49708,JavaScript,True,True,6259,6259,503,49708,,,
36535156,Organization,https://api.github.com/users/reduxjs,https://github.com/reduxjs,https://github.com/reduxjs/redux,https://api.github.com/repos/reduxjs/redux,False,2015-05-29T23:53:15Z,2019-07-02T15:08:33Z,8242,49377,JavaScript,True,False,12753,12753,31,49377,,,
24195339,Organization,https://api.github.com/users/angular,https://github.com/angular,https://github.com/angular/angular,https://api.github.com/repos/angular/angular,False,2014-09-18T16:12:01Z,2019-07-02T16:26:16Z,117535,49360,TypeScript,True,False,13490,13490,2926,49360,,,
3228505,Organization,https://api.github.com/users/atom,https://github.com/atom,https://github.com/atom/atom,https://api.github.com/repos/atom/atom,False,2012-01-20T18:18:21Z,2019-07-02T16:53:06Z,313041,49184,JavaScript,True,False,12059,12059,646,49184,,,
63476337,Organization,https://api.github.com/users/TheAlgorithms,https://github.com/TheAlgorithms,https://github.com/TheAlgorithms/Python,https://api.github.com/repos/TheAlgorithms/Python,False,2016-07-16T09:44:01Z,2019-07-02T16:50:58Z,7459,48858,Python,True,True,14203,14203,201,48858,,,
22790488,User,https://api.github.com/users/iluwatar,https://github.com/iluwatar,https://github.com/iluwatar/java-design-patterns,https://api.github.com/repos/iluwatar/java-design-patterns,False,2014-08-09T16:45:18Z,2019-07-02T16:42:49Z,18740,48752,Java,True,True,15810,15810,212,48752,,,
23083156,Organization,https://api.github.com/users/mui-org,https://github.com/mui-org,https://github.com/mui-org/material-ui,https://api.github.com/repos/mui-org/material-ui,False,2014-08-18T19:11:54Z,2019-07-02T16:40:28Z,76731,48412,JavaScript,True,False,10896,10896,344,48412,,,
44838949,Organization,https://api.github.com/users/apple,https://github.com/apple,https://github.com/apple/swift,https://api.github.com/repos/apple/swift,False,2015-10-23T21:15:07Z,2019-07-02T16:24:07Z,441191,48374,C++,False,False,7747,7747,568,48374,,,
34526884,Organization,https://api.github.com/users/ant-design,https://github.com/ant-design,https://github.com/ant-design/ant-design,https://api.github.com/repos/ant-design/ant-design,False,2015-04-24T15:37:24Z,2019-07-02T16:53:34Z,413100,48302,TypeScript,True,True,17041,17041,346,48302,,,
100060912,Organization,https://api.github.com/users/microsoft,https://github.com/microsoft,https://github.com/microsoft/terminal,https://api.github.com/repos/microsoft/terminal,False,2017-08-11T18:38:22Z,2019-07-02T16:53:24Z,105799,48120,C++,True,False,4653,4653,530,48120,,,
1861458,User,https://api.github.com/users/hakimel,https://github.com/hakimel,https://github.com/hakimel/reveal.js,https://api.github.com/repos/hakimel/reveal.js,False,2011-06-07T18:54:22Z,2019-07-02T15:46:01Z,9379,47114,JavaScript,True,True,13667,13667,472,47114,,,
557980,Organization,https://api.github.com/users/socketio,https://github.com/socketio,https://github.com/socketio/socket.io,https://api.github.com/repos/socketio/socket.io,False,2010-03-11T18:24:48Z,2019-07-02T13:40:24Z,12259,46797,JavaScript,True,False,8541,8541,401,46797,,,
132464395,User,https://api.github.com/users/Snailclimb,https://github.com/Snailclimb,https://github.com/Snailclimb/JavaGuide,https://api.github.com/repos/Snailclimb/JavaGuide,False,2018-05-07T13:27:00Z,2019-07-02T16:20:51Z,2355,46692,Java,True,True,15026,15026,28,46692,,,
44571718,Organization,https://api.github.com/users/vuejs,https://github.com/vuejs,https://github.com/vuejs/awesome-vue,https://api.github.com/repos/vuejs/awesome-vue,False,2015-10-20T00:16:14Z,2019-07-02T16:33:49Z,4019,46630,,True,False,6463,6463,98,46630,,,
112507086,Organization,https://api.github.com/users/30-seconds,https://github.com/30-seconds,https://github.com/30-seconds/30-seconds-of-code,https://api.github.com/repos/30-seconds/30-seconds-of-code,False,2017-11-29T17:35:03Z,2019-07-02T16:38:57Z,19142,46413,JavaScript,True,True,5235,5235,8,46413,,,
132750724,User,https://api.github.com/users/danistefanovic,https://github.com/danistefanovic,https://github.com/danistefanovic/build-your-own-x,https://api.github.com/repos/danistefanovic/build-your-own-x,False,2018-05-09T12:03:18Z,2019-07-02T13:52:24Z,821,45865,,True,False,3122,3122,22,45865,,,
9309093,Organization,https://api.github.com/users/Semantic-Org,https://github.com/Semantic-Org,https://github.com/Semantic-Org/Semantic-UI,https://api.github.com/repos/Semantic-Org/Semantic-UI,False,2013-04-08T23:32:04Z,2019-07-02T16:52:46Z,111123,45848,JavaScript,True,True,4833,4833,911,45848,,,
507775,Organization,https://api.github.com/users/elastic,https://github.com/elastic,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,False,2010-02-08T13:20:56Z,2019-07-02T16:50:12Z,636755,42258,Java,True,False,14149,14149,2065,42258,,,
3544424,User,https://api.github.com/users/jakubroztocil,https://github.com/jakubroztocil,https://github.com/jakubroztocil/httpie,https://api.github.com/repos/jakubroztocil/httpie,False,2012-02-25T12:39:13Z,2019-07-02T15:00:38Z,5389,42161,Python,True,False,2769,2769,158,42161,,,
19415064,Organization,https://api.github.com/users/ossu,https://github.com/ossu,https://github.com/ossu/computer-science,https://api.github.com/repos/ossu/computer-science,False,2014-05-04T00:18:39Z,2019-07-02T16:15:32Z,859,41897,,True,True,6104,6104,36,41897,,,
1424470,Organization,https://api.github.com/users/moment,https://github.com/moment,https://github.com/moment/moment,https://api.github.com/repos/moment/moment,False,2011-03-01T02:46:06Z,2019-07-02T16:24:43Z,17858,41646,JavaScript,True,False,6261,6261,347,41646,,,
3402537,Organization,https://api.github.com/users/h5bp,https://github.com/h5bp,https://github.com/h5bp/Front-end-Developer-Interview-Questions,https://api.github.com/repos/h5bp/Front-end-Developer-Interview-Questions,False,2012-02-09T23:34:10Z,2019-07-02T16:24:45Z,1790,41243,HTML,True,True,8325,8325,6,41243,,,
1334369,Organization,https://api.github.com/users/resume,https://github.com/resume,https://github.com/resume/resume.github.com,https://api.github.com/repos/resume/resume.github.com,False,2011-02-06T13:39:55Z,2019-07-02T16:38:17Z,411,41206,JavaScript,True,True,1093,1093,35,41206,,,
3214406,Organization,https://api.github.com/users/meteor,https://github.com/meteor,https://github.com/meteor/meteor,https://api.github.com/repos/meteor/meteor,False,2012-01-19T01:58:17Z,2019-07-02T16:47:22Z,77114,41156,JavaScript,True,True,5035,5035,342,41156,,,
14747598,User,https://api.github.com/users/typicode,https://github.com/typicode,https://github.com/typicode/json-server,https://api.github.com/repos/typicode/json-server,False,2013-11-27T13:21:13Z,2019-07-02T15:31:15Z,1703,41092,JavaScript,True,False,3667,3667,450,41092,,,
21872392,User,https://api.github.com/users/josephmisiti,https://github.com/josephmisiti,https://github.com/josephmisiti/awesome-machine-learning,https://api.github.com/repos/josephmisiti/awesome-machine-learning,False,2014-07-15T19:11:19Z,2019-07-02T16:47:22Z,1797,40617,Python,True,False,10199,10199,2,40617,,,
3955647,Organization,https://api.github.com/users/lodash,https://github.com/lodash,https://github.com/lodash/lodash,https://api.github.com/repos/lodash/lodash,False,2012-04-07T04:11:46Z,2019-07-02T15:07:40Z,44755,39920,JavaScript,True,True,4144,4144,8,39920,,,
6296790,Organization,https://api.github.com/users/spring-projects,https://github.com/spring-projects,https://github.com/spring-projects/spring-boot,https://api.github.com/repos/spring-projects/spring-boot,False,2012-10-19T15:02:57Z,2019-07-02T16:44:37Z,103341,39656,Java,True,True,25726,25726,395,39656,,,
10744183,Organization,https://api.github.com/users/netdata,https://github.com/netdata,https://github.com/netdata/netdata,https://api.github.com/repos/netdata/netdata,False,2013-06-17T18:39:10Z,2019-07-02T16:28:41Z,30563,39284,C,True,True,3469,3469,523,39284,,,
7600409,Organization,https://api.github.com/users/shadowsocks,https://github.com/shadowsocks,https://github.com/shadowsocks/shadowsocks-windows,https://api.github.com/repos/shadowsocks/shadowsocks-windows,False,2013-01-14T07:54:16Z,2019-07-02T16:36:36Z,9820,39265,C#,True,True,13127,13127,158,39265,,,
1362490,Organization,https://api.github.com/users/kennethreitz,https://github.com/kennethreitz,https://github.com/kennethreitz/requests,https://api.github.com/repos/kennethreitz/requests,False,2011-02-13T18:38:17Z,2019-07-02T16:41:50Z,9985,39182,Python,True,True,7147,7147,240,39182,,,
1181927,Organization,https://api.github.com/users/bitcoin,https://github.com/bitcoin,https://github.com/bitcoin/bitcoin,https://api.github.com/repos/bitcoin/bitcoin,False,2010-12-19T15:16:43Z,2019-07-02T15:39:25Z,127546,39062,C++,True,False,23511,23511,967,39062,,,
101296881,Organization,https://api.github.com/users/mtdvio,https://github.com/mtdvio,https://github.com/mtdvio/every-programmer-should-know,https://api.github.com/repos/mtdvio/every-programmer-should-know,False,2017-08-24T13:18:26Z,2019-07-02T16:15:50Z,153,38905,,True,True,3549,3549,28,38905,,,
67274736,Organization,https://api.github.com/users/ElemeFE,https://github.com/ElemeFE,https://github.com/ElemeFE/element,https://api.github.com/repos/ElemeFE/element,False,2016-09-03T06:19:26Z,2019-07-02T16:26:14Z,70775,38891,Vue,True,True,8110,8110,928,38891,,,
70107786,Organization,https://api.github.com/users/zeit,https://github.com/zeit,https://github.com/zeit/next.js,https://api.github.com/repos/zeit/next.js,False,2016-10-05T23:32:51Z,2019-07-02T15:41:09Z,13215,38529,JavaScript,True,True,4667,4667,220,38529,,,
12256376,Organization,https://api.github.com/users/ionic-team,https://github.com/ionic-team,https://github.com/ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,False,2013-08-20T23:06:02Z,2019-07-02T16:08:50Z,96100,38471,TypeScript,True,False,13054,13054,621,38471,,,
24953448,Organization,https://api.github.com/users/google,https://github.com/google,https://github.com/google/material-design-icons,https://api.github.com/repos/google/material-design-icons,False,2014-10-08T18:01:28Z,2019-07-02T12:17:49Z,47085,38261,CSS,True,True,7803,7803,549,38261,,,
3638964,Organization,https://api.github.com/users/ansible,https://github.com/ansible,https://github.com/ansible/ansible,https://api.github.com/repos/ansible/ansible,False,2012-03-06T14:58:02Z,2019-07-02T16:53:42Z,171642,38046,Python,True,False,15947,15947,5805,38046,,,
156018,User,https://api.github.com/users/antirez,https://github.com/antirez,https://github.com/antirez/redis,https://api.github.com/repos/antirez/redis,False,2009-03-21T22:32:25Z,2019-07-02T15:51:06Z,77156,37303,C,True,False,14342,14342,2281,37303,,,
724712,Organization,https://api.github.com/users/rust-lang,https://github.com/rust-lang,https://github.com/rust-lang/rust,https://api.github.com/repos/rust-lang/rust,False,2010-06-16T20:39:03Z,2019-07-02T15:55:05Z,444391,37187,Rust,True,False,5840,5840,5116,37187,,,
88464704,User,https://api.github.com/users/PanJiaChen,https://github.com/PanJiaChen,https://github.com/PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,False,2017-04-17T03:35:49Z,2019-07-02T16:43:49Z,14952,36233,Vue,True,True,11795,11795,225,36233,,,
49970642,Organization,https://api.github.com/users/yarnpkg,https://github.com/yarnpkg,https://github.com/yarnpkg/yarn,https://api.github.com/repos/yarnpkg/yarn,False,2016-01-19T17:39:16Z,2019-07-02T16:21:25Z,119119,36195,JavaScript,True,False,2217,2217,1866,36195,,,
26500787,User,https://api.github.com/users/tonsky,https://github.com/tonsky,https://github.com/tonsky/FiraCode,https://api.github.com/repos/tonsky/FiraCode,False,2014-11-11T19:32:38Z,2019-07-02T15:58:05Z,54717,36173,Clojure,True,True,1159,1159,191,36173,,,
5108051,Organization,https://api.github.com/users/opencv,https://github.com/opencv,https://github.com/opencv/opencv,https://api.github.com/repos/opencv/opencv,False,2012-07-19T09:40:17Z,2019-07-02T16:22:08Z,471025,36117,C++,True,True,26447,26447,1762,36117,,,
23974149,User,https://api.github.com/users/Dogfalo,https://github.com/Dogfalo,https://github.com/Dogfalo/materialize,https://api.github.com/repos/Dogfalo/materialize,False,2014-09-12T19:35:38Z,2019-07-02T16:44:00Z,164708,36036,JavaScript,True,True,4799,4799,680,36036,,,
36040894,Organization,https://api.github.com/users/gatsbyjs,https://github.com/gatsbyjs,https://github.com/gatsbyjs/gatsby,https://api.github.com/repos/gatsbyjs/gatsby,False,2015-05-21T22:43:05Z,2019-07-02T15:40:56Z,572267,36032,JavaScript,True,False,5339,5339,599,36032,,,
133442384,Organization,https://api.github.com/users/denoland,https://github.com/denoland,https://github.com/denoland/deno,https://api.github.com/repos/denoland/deno,False,2018-05-15T01:34:26Z,2019-07-02T16:35:54Z,29833,35915,TypeScript,True,False,1700,1700,225,35915,,,
67274736,Organization,https://api.github.com/users/ElemeFE,https://github.com/ElemeFE,https://github.com/ElemeFE/element,https://api.github.com/repos/ElemeFE/element,False,2016-09-03T06:19:26Z,2019-07-02T16:26:14Z,70775,38891,Vue,True,True,8110,8110,928,38891,,,
70107786,Organization,https://api.github.com/users/zeit,https://github.com/zeit,https://github.com/zeit/next.js,https://api.github.com/repos/zeit/next.js,False,2016-10-05T23:32:51Z,2019-07-02T15:41:09Z,13215,38529,JavaScript,True,True,4667,4667,220,38529,,,
12256376,Organization,https://api.github.com/users/ionic-team,https://github.com/ionic-team,https://github.com/ionic-team/ionic,https://api.github.com/repos/ionic-team/ionic,False,2013-08-20T23:06:02Z,2019-07-02T16:08:50Z,96100,38471,TypeScript,True,False,13054,13054,621,38471,,,
24953448,Organization,https://api.github.com/users/google,https://github.com/google,https://github.com/google/material-design-icons,https://api.github.com/repos/google/material-design-icons,False,2014-10-08T18:01:28Z,2019-07-02T12:17:49Z,47085,38261,CSS,True,True,7803,7803,549,38261,,,
65252,Organization,https://api.github.com/users/jekyll,https://github.com/jekyll,https://github.com/jekyll/jekyll,https://api.github.com/repos/jekyll/jekyll,False,2008-10-20T06:29:03Z,2019-07-02T16:28:06Z,16740,38080,Ruby,True,True,8303,8303,141,38080,,,
3638964,Organization,https://api.github.com/users/ansible,https://github.com/ansible,https://github.com/ansible/ansible,https://api.github.com/repos/ansible/ansible,False,2012-03-06T14:58:02Z,2019-07-02T16:53:42Z,171642,38046,Python,True,False,15947,15947,5805,38046,,,
156018,User,https://api.github.com/users/antirez,https://github.com/antirez,https://github.com/antirez/redis,https://api.github.com/repos/antirez/redis,False,2009-03-21T22:32:25Z,2019-07-02T15:51:06Z,77156,37303,C,True,False,14342,14342,2281,37303,,,
724712,Organization,https://api.github.com/users/rust-lang,https://github.com/rust-lang,https://github.com/rust-lang/rust,https://api.github.com/repos/rust-lang/rust,False,2010-06-16T20:39:03Z,2019-07-02T15:55:05Z,444391,37187,Rust,True,False,5840,5840,5116,37187,,,
19872456,Organization,https://api.github.com/users/ReactTraining,https://github.com/ReactTraining,https://github.com/ReactTraining/react-router,https://api.github.com/repos/ReactTraining/react-router,False,2014-05-16T22:22:51Z,2019-07-02T15:42:31Z,13548,36760,JavaScript,True,False,7532,7532,62,36760,,,
11180687,Organization,https://api.github.com/users/gohugoio,https://github.com/gohugoio,https://github.com/gohugoio/hugo,https://api.github.com/repos/gohugoio/hugo,False,2013-07-04T15:26:26Z,2019-07-02T16:42:20Z,71700,36270,Go,True,False,4072,4072,372,36270,,,
88464704,User,https://api.github.com/users/PanJiaChen,https://github.com/PanJiaChen,https://github.com/PanJiaChen/vue-element-admin,https://api.github.com/repos/PanJiaChen/vue-element-admin,False,2017-04-17T03:35:49Z,2019-07-02T16:43:49Z,14952,36233,Vue,True,True,11795,11795,225,36233,,,
49970642,Organization,https://api.github.com/users/yarnpkg,https://github.com/yarnpkg,https://github.com/yarnpkg/yarn,https://api.github.com/repos/yarnpkg/yarn,False,2016-01-19T17:39:16Z,2019-07-02T16:21:25Z,119119,36195,JavaScript,True,False,2217,2217,1866,36195,,,
26500787,User,https://api.github.com/users/tonsky,https://github.com/tonsky,https://github.com/tonsky/FiraCode,https://api.github.com/repos/tonsky/FiraCode,False,2014-11-11T19:32:38Z,2019-07-02T15:58:05Z,54717,36173,Clojure,True,True,1159,1159,191,36173,,,
5108051,Organization,https://api.github.com/users/opencv,https://github.com/opencv,https://github.com/opencv/opencv,https://api.github.com/repos/opencv/opencv,False,2012-07-19T09:40:17Z,2019-07-02T16:22:08Z,471025,36117,C++,True,True,26447,26447,1762,36117,,,
23974149,User,https://api.github.com/users/Dogfalo,https://github.com/Dogfalo,https://github.com/Dogfalo/materialize,https://api.github.com/repos/Dogfalo/materialize,False,2014-09-12T19:35:38Z,2019-07-02T16:44:00Z,164708,36036,JavaScript,True,True,4799,4799,680,36036,,,
